540.9
466
293
372
558.9
580.9
410.9
577
590.1
584.9
461.9
303
535.3
571.2
571.3
477.9
285.9
285.1
281.2
280.9
281.1
413.9
300
308
427.9
127
493.9
440.9
136.1
494
170.9
174.9
180.9
153.9
150.9
159.9
162.9
145.9
183
157.9
154.1
151.9
199.1
112.9
112
354
434.9
438
575.1
491.9
582.9
571.4
472
473.9
346.2
428
414
255
290.1
290
250.0
305.9
304.9
292.9
292
532.9
276.9
492.8
345.9
456.1
351
571.8
536.9
574.2
531.9
535.5
578.9
523.9
240.9
274.1
389.9
429.9
428.9
342.9
283.9
455.6
155
553.3
245.2
272.4
401.9
402.9
403.9
242.9
300.7
244.9
300.1
487.1
550.9
414.9
214.1
572
571.5
289.3
202.8
172.9
263.9
296.8
386
320.9
346.9
583.9
581.9
355.8
354.9
300.9
278
300.3
528.9
294.9
380.1
382.4
332
427
533.9
356.9
443.9
451.9
111
458
306.9
287.2
443
530.1
555.9
398.9
133
295.9
427.2
287.5
110.5
110.3
110.1
110.4
388.3
435.9
131
350.1
465.9
218.9
454.9
447.6
386.9
368.9
266.9
